http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=111114,Paulagrace,179,3.6,3.5,http://www.top-law-schools.com/forums/stats.php?school=asu,"ASU, Pepperdine, U of Colorado, U of Denver, U of Connecticut, Yale, American U, Stetson, FSU, Northwestern, U of Chicago, U of Illinois, Indiana - Bloomington, BC, BU, Harvard, Northeastern, Cornell, Fordham, SUNY Buffalo, Case Western, U of Cincinnati, Oklahoma City, Penn State, Temple, Penn, U of Houston, Gonzaga",http://www.top-law-schools.com/forums/stats.php?school=u-of-alabama,"U of Alabama, Chapman, Stanford, Catholic U, U of Florida, Emory, Georgia State, Mercer, U of Georgia, DePaul, Loyola - Chicago, Indiana - Indianapolis, Notre Dame, LSU, Saint Louis U, Rutgers - Camden, Seton Hall, Cardozo, Brooklyn, NYU, Ohio State, Baylor, George Mason",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=119101,midnight_circus,179,3.6,3.5,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=73460,Jolena,179,3.6,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=29166,KingJames,179,3.5,3.5,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=104647,lunaraeon,179,3.5,3.5,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=27096,broadhead,179,3.4,3.4,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, U of Michigan, Columbia, U of Texas, UVA",http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Northwestern, Tulane, U of Minnesota, WUSTL, NYU, Penn, U of Washington",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=59008,therandom9,179,3.4,3.4,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=62559,nateaway,179,3.4,3.3,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=69690,Siamsa414,179,3.4,3.2,http://www.top-law-schools.com/forums/stats.php?school=ucla,"UCLA, UC Davis, UC Hastings, USC, BU, U of Michigan, Columbia, Cornell, UVA",http://www.top-law-schools.com/forums/stats.php?school=loyola-la,"Loyola - LA, Santa Clara, UOP (McGeorge), Georgetown, Northwestern, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=87241,American_in_China,179,3.3,3.3,http://www.top-law-schools.com/forums/stats.php?school=ucla,"UCLA, Columbia, NYU, Penn",http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, U of Michigan, WUSTL, Vanderbilt, UVA",,
